ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010510,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,436,244,192,0,31,111,67,114,104,9,0,335,72,4,0,0,25
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010511,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,415,221,194,0,23,98,73,121,89,11,0,286,107,14,1,0,7
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010512,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,368,247,121,0,33,111,70,113,41,0,0,259,78,2,0,0,29
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010601,AMAZONAS,CONDORCANQUI,NIEVA,"6,865","4,030","2,835",0,604,"2,205","1,277","1,872",884,23,0,"3,295","2,555",119,8,0,888
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010602,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,"3,787","2,108","1,679",0,311,"1,272",802,"1,008",393,1,0,"1,803","1,467",45,1,0,471
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010603,AMAZONAS,CONDORCANQUI,EL CENEPA,"4,087","2,271","1,816",0,396,"1,336",722,"1,021",602,10,0,"2,105","1,175",32,1,0,774
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,"26,581","14,650","11,931",0,"2,341","7,526","4,315","7,537","4,555",307,0,"11,675","11,017","1,322",243,0,"2,324"
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010702,AMAZONAS,UTCUBAMBA,CAJARURO,"13,739","7,964","5,775",0,"1,319","4,304","2,153","3,628","2,206",129,0,"7,273","4,513",205,21,0,"1,727"
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010703,AMAZONAS,UTCUBAMBA,CUMBA,"3,983","2,340","1,643",0,304,"1,105",643,"1,245",651,35,0,"2,307","1,137",68,13,0,458
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010704,AMAZONAS,UTCUBAMBA,EL MILAGRO,"2,457","1,449","1,008",0,220,697,438,678,401,23,0,"1,165",865,93,91,0,243
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010705,AMAZONAS,UTCUBAMBA,JAMALCA,"3,158","1,828","1,330",0,253,921,520,871,563,30,0,"1,785",886,57,10,0,420
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,"4,615","2,666","1,949",0,386,"1,350",732,"1,322",778,47,0,"2,406","1,589",125,25,0,470
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,010707,AMAZONAS,UTCUBAMBA,YAMON,"1,763","1,001",762,0,141,470,313,539,284,16,0,851,612,41,1,0,258
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020101,ANCASH,HUARAZ,HUARAZ,"37,095","18,132","18,963",0,"2,872","10,056","5,795","9,731","7,664",977,0,"6,342","19,696","7,300",351,3,"3,403"
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020102,ANCASH,HUARAZ,INDEPENDENCIA,"38,286","18,804","19,482",0,"3,089","10,193","6,097","10,203","7,823",881,0,"7,771","19,825","5,972",258,7,"4,453"
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020103,ANCASH,HUARAZ,COCHABAMBA,"1,139",644,495,0,80,290,139,327,280,23,0,569,347,22,1,0,200
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020104,ANCASH,HUARAZ,COLCABAMBA,333,174,159,0,31,85,30,80,82,25,0,140,144,25,2,0,22
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020105,ANCASH,HUARAZ,HUANCHAY,"1,450",785,665,0,122,295,190,402,379,62,0,660,621,33,2,0,134
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020106,ANCASH,HUARAZ,JANGAS,"2,964","1,476","1,488",0,308,774,473,705,646,58,0,"1,003","1,068",86,5,0,802
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020107,ANCASH,HUARAZ,LA LIBERTAD,810,411,399,0,73,199,109,220,180,29,0,394,281,35,0,0,100
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020108,ANCASH,HUARAZ,OLLEROS,"1,785",898,887,0,130,416,198,459,517,65,0,602,754,76,6,0,347
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020109,ANCASH,HUARAZ,PAMPAS,841,453,388,0,37,187,102,230,225,60,0,309,402,42,2,0,86
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020110,ANCASH,HUARAZ,PARIACOTO,"2,402","1,305","1,097",0,231,630,301,638,529,73,0,907,878,84,3,0,530
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020111,ANCASH,HUARAZ,PIRA,"2,147","1,098","1,049",0,180,546,305,584,489,43,0,910,700,42,0,0,495
