ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,FUERZA 2011,PARTIDO POLÍTICO,"73,357","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,MOVIMIENTO REGIONAL,"54,399","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,CONVERGENCIA REGIONAL DESCENTRALISTA,MOVIMIENTO REGIONAL,"46,151","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,ALIANZA REGIONAL JUNIN SOSTENIBLE,ALIANZA ELECTORAL,"33,260","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"31,337","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,BLOQUE POPULAR JUNIN,MOVIMIENTO REGIONAL,"23,593","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,ACCION POPULAR,PARTIDO POLÍTICO,"23,431","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,MOVIMIENTO REGIONAL,"15,538","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"14,620","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",MOVIMIENTO REGIONAL,"11,839","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,PERU POSIBLE,PARTIDO POLÍTICO,"8,489","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,FRENTE PATRIOTA PERUANO,MOVIMIENTO REGIONAL,"6,095","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,CAMBIO 90,PARTIDO POLÍTICO,"2,402","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,VOTOS EN BLANCO,,"68,680","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,110000,JUNIN,,,VOTOS NULOS,,"57,505","774,714","643,675"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"286,607","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"270,505","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,SUMATE - PERU POSIBLE,ALIANZA ELECTORAL,"96,413","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,FUERZA 2011,PARTIDO POLÍTICO,"28,081","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"24,425","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"23,882","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,PARTIDO DESCENTRALISTA FUERZA SOCIAL,PARTIDO POLÍTICO,"13,203","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,ACCION POPULAR,PARTIDO POLÍTICO,"9,779","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,VOTOS EN BLANCO,,"110,182","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,120000,LA LIBERTAD,,,VOTOS NULOS,,"76,100","1,098,318","939,177"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"151,147","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"100,775","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"72,846","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,CONTIGO LAMBAYEQUE,MOVIMIENTO REGIONAL,"51,883","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,FUERZA 2011,PARTIDO POLÍTICO,"40,843","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,AMISTAD SOLIDARIA INDEPENDIENTE,MOVIMIENTO REGIONAL,"37,732","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,ACCION POPULAR,PARTIDO POLÍTICO,"16,734","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,MOVIMIENTO TIERRA Y LIBERTAD LAMBAYEQUE,MOVIMIENTO REGIONAL,"12,590","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,PERU POSIBLE,PARTIDO POLÍTICO,"11,772","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,BLOQUE POPULAR LAMBAYEQUE,MOVIMIENTO REGIONAL,"10,218","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"6,177","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"5,177","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"4,083","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,MOVIMIENTO REGIONAL POR TI LAMBAYEQUE,MOVIMIENTO REGIONAL,"2,853","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,MOVIMIENTO REGIONAL LAMBAYECANO PODER PARA TODOS,MOVIMIENTO REGIONAL,"2,179","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,VOTOS EN BLANCO,,"68,062","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,130000,LAMBAYEQUE,,,VOTOS NULOS,,"74,295","771,685","669,366"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA,MOVIMIENTO REGIONAL,"97,212","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,PATRIA JOVEN,MOVIMIENTO REGIONAL,"51,857","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"50,168","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,FUERZA REGIONAL,MOVIMIENTO REGIONAL,"40,707","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,PADIN - MOVIMIENTO INDEPENDIENTE REGIONAL,MOVIMIENTO REGIONAL,"39,469","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,FUERZA 2011,PARTIDO POLÍTICO,"37,059","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,COLECTIVO CIUDADANO CONFIANZA PERU,MOVIMIENTO REGIONAL,"21,154","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,PERU POSIBLE,PARTIDO POLÍTICO,"14,957","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,ACCION POPULAR,PARTIDO POLÍTICO,"12,047","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"11,250","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"9,335","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"8,061","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,UNION POR EL PERU,PARTIDO POLÍTICO,"5,666","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"3,441","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,MOVIMIENTO INDEPENDIENTE CAMBIO REGIONAL,MOVIMIENTO REGIONAL,"3,331","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,INTEGRACION REGIONAL,MOVIMIENTO REGIONAL,"2,997","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,VOTOS EN BLANCO,,"69,333","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,140000,LIMA,,,VOTOS NULOS,,"58,881","609,332","536,925"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,FUERZA LORETANA,MOVIMIENTO REGIONAL,"110,155","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,MOVIMIENTO ESPERANZA REGION AMAZONICA,MOVIMIENTO REGIONAL,"84,135","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,MOVIMIENTO REGIONAL,"45,962","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,MOVIMIENTO INDEPENDIENTE INTEGRACION LORETANA,MOVIMIENTO REGIONAL,"42,879","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,MOVIMIENTO POLITICO REGIONAL UNIPOL,MOVIMIENTO REGIONAL,"19,113","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,LORETO RESTAURADO,MOVIMIENTO REGIONAL,"16,980","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,ACCION POPULAR,PARTIDO POLÍTICO,"15,312","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"8,148","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"4,592","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"1,678","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,VOTOS EN BLANCO,,"37,222","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,150000,LORETO,,,VOTOS NULOS,,"42,583","531,109","428,759"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,BLOQUE POPULAR MADRE DE DIOS,MOVIMIENTO REGIONAL,"11,170","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,MOVIMIENTO INDEPENDIENTE AMOR POR MADRE DE DIOS,MOVIMIENTO REGIONAL,"9,667","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,MOVIMIENTO INDEPENDIENTE OBRAS SIEMPRE OBRAS,MOVIMIENTO REGIONAL,"7,602","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,PERU POSIBLE,PARTIDO POLÍTICO,"7,481","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,GRAN ALIANZA NACIONALISTA DE MADRE DE DIOS,ALIANZA ELECTORAL,"5,973","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,627","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,MOVIMIENTO PRODUCTIVO REGIONAL,MOVIMIENTO REGIONAL,"1,348","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,VOLUNTAD INDEPENDIENTE DE DESARROLLO AMAZONICO,MOVIMIENTO REGIONAL,"1,057","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,PARTICIPACION POPULAR,PARTIDO POLÍTICO,825,"69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,MOVIMIENTO REGIONAL PUEBLO UNIDO DE MADRE DE DIOS,MOVIMIENTO REGIONAL,786,"69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,MOVIMIENTO ETNOCACERISTA REGIONAL DE MADRE DE DIOS,MOVIMIENTO REGIONAL,286,"69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,VOTOS EN BLANCO,,"5,789","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,160000,MADRE DE DIOS,,,VOTOS NULOS,,"4,236","69,555","57,847"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,INTEGRACION REGIONAL POR TI,MOVIMIENTO REGIONAL,"35,388","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,FRENTE DE INTEGRACION REGIONAL MOQUEGUA EMPRENDEDORA FIRME,MOVIMIENTO REGIONAL,"25,719","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,SOMOS INDEPENDIENTES,MOVIMIENTO REGIONAL,"18,704","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"5,647","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,MOVIMIENTO LISTA DE INTEGRACION PARA EL DESARROLLO REGIONAL,MOVIMIENTO REGIONAL,"3,149","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"1,129","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,ACCION POPULAR,PARTIDO POLÍTICO,"1,046","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,018","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,VOTOS EN BLANCO,,"11,614","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,170000,MOQUEGUA,,,VOTOS NULOS,,"4,256","120,526","107,670"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"32,249","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,ALIANZA REGIONAL TODOS POR PASCO,ALIANZA ELECTORAL,"31,740","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,CONCERTACION EN LA REGION,MOVIMIENTO REGIONAL,"16,021","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,FUERZA 2011,PARTIDO POLÍTICO,"13,476","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,ALIANZA PERU POSIBLE,ALIANZA ELECTORAL,"8,476","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,705","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,BLOQUE POPULAR PASCO,MOVIMIENTO REGIONAL,"3,093","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,MOVIMIENTO PASCO DESARROLLO,MOVIMIENTO REGIONAL,"1,272","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,VOTOS EN BLANCO,,"15,170","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,180000,PASCO,,,VOTOS NULOS,,"11,068","164,147","136,270"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,UNIDOS CONSTRUYENDO,ALIANZA ELECTORAL,"319,790","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"104,870","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,MOVIMIENTO REGIONAL OBRAS + OBRAS,MOVIMIENTO REGIONAL,"67,115","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,UNIDAD REGIONAL,ALIANZA ELECTORAL,"47,876","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,MOVIMIENTO REGIONAL,"47,231","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,FUERZA 2011,PARTIDO POLÍTICO,"23,520","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,ACCION POPULAR,PARTIDO POLÍTICO,"20,650","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,MOVIMIENTO DE DESARROLLO LOCAL,MOVIMIENTO REGIONAL,"18,804","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,PERU POSIBLE,PARTIDO POLÍTICO,"16,925","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,MOVIMIENTO SOCIALISTA DEL PERU,MOVIMIENTO REGIONAL,"7,203","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"5,725","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,SENTIMIENTO PIURANO,MOVIMIENTO REGIONAL,"4,828","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,PIURA EMPRENDEDOR,MOVIMIENTO REGIONAL,"3,336","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,VOTOS EN BLANCO,,"169,300","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,190000,PIURA,,,VOTOS NULOS,,"92,332","1,086,489","949,505"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,"REFORMA REGIONAL ANDINA INTEGRACION, PARTICIPACION ECONOMICA Y SOCIAL PUNO",MOVIMIENTO REGIONAL,"114,912","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,PROYECTO POLITICO AQUI,MOVIMIENTO REGIONAL,"74,850","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,GRAN ALIANZA NACIONALISTA - POPULAR - PODER DEMOCRATICO REGIONAL,ALIANZA ELECTORAL,"65,388","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,MORAL Y DESARROLLO,MOVIMIENTO REGIONAL,"29,532","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,FRENTE AMPLIO DE PUNO,MOVIMIENTO REGIONAL,"25,662","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"25,082","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"21,361","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO,MOVIMIENTO REGIONAL,"21,087","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,SI TRABAJA,MOVIMIENTO REGIONAL,"15,265","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,UNION POR EL PERU,PARTIDO POLÍTICO,"12,979","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,MOVIMIENTO AGRARIO PUNEÑO,MOVIMIENTO REGIONAL,"12,687","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,ACCION POPULAR,PARTIDO POLÍTICO,"11,932","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"11,423","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,MOVIMIENTO INDEPENDIENTE UNION Y CAMBIO,MOVIMIENTO REGIONAL,"10,962","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"9,638","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,MOVIMIENTO POLITICO CONSTRUYENDO POR LA REGION SUR,MOVIMIENTO REGIONAL,"8,354","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,MOVIMIENTO NUEVA IZQUIERDA,PARTIDO POLÍTICO,"7,377","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"4,595","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,FUERZA NACIONAL,PARTIDO POLÍTICO,"3,701","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,MOVIMIENTO REGIONAL DE INTEGRACION ANDINA,MOVIMIENTO REGIONAL,"3,494","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,DESPERTAR NACIONAL,PARTIDO POLÍTICO,"2,147","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,VOTOS EN BLANCO,,"109,697","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,200000,PUNO,,,VOTOS NULOS,,"86,624","772,075","688,749"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,210000,SAN MARTIN,,,NUEVA AMAZONIA,MOVIMIENTO REGIONAL,"120,393","456,355","386,045"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,210000,SAN MARTIN,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"82,902","456,355","386,045"
