ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,160000,MADRE DE DIOS,,,VOTOS EN BLANCO,,"1,563","51,672","43,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,160000,MADRE DE DIOS,,,VOTOS NULOS,,"2,755","51,672","43,259"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,170000,MOQUEGUA,,,MOVIMIENTO INDEPENDIENTE NUESTRO ILO-MOQUEGUA,MOVIMIENTO REGIONAL,"23,302","104,253","94,117"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,170000,MOQUEGUA,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"22,900","104,253","94,117"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,170000,MOQUEGUA,,,MOVIMIENTO LISTA DE INTEGRACION PARA EL DESARROLLO REGIONAL,MOVIMIENTO REGIONAL,"15,391","104,253","94,117"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,170000,MOQUEGUA,,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"10,852","104,253","94,117"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,170000,MOQUEGUA,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"8,093","104,253","94,117"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,170000,MOQUEGUA,,,LAS PERSONAS PRIMERO,MOVIMIENTO REGIONAL,"6,117","104,253","94,117"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,170000,MOQUEGUA,,,VOTOS EN BLANCO,,"2,760","104,253","94,117"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,170000,MOQUEGUA,,,VOTOS NULOS,,"4,702","104,253","94,117"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,MOVIMIENTO NUEVA IZQUIERDA,PARTIDO POLÍTICO,"26,521","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,CONCERTACION EN LA REGION,MOVIMIENTO REGIONAL,"21,130","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"18,409","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"10,415","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"9,660","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"7,884","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"5,288","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,567","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,VOTOS EN BLANCO,,"4,284","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,180000,PASCO,,,VOTOS NULOS,,"11,953","140,471","120,111"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"175,527","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,MOVIMIENTO REGIONAL OBRAS + OBRAS,MOVIMIENTO REGIONAL,"157,432","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"147,379","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,MOVIMIENTO DE DESARROLLO LOCAL,MOVIMIENTO REGIONAL,"86,434","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"77,053","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,AGRO SI,MOVIMIENTO REGIONAL,"41,447","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"25,028","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,VOTOS EN BLANCO,,"60,895","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,190000,PIURA,,,VOTOS NULOS,,"61,166","941,264","832,361"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,"98,574","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,PODER DEMOCRATICO REGIONAL,MOVIMIENTO REGIONAL,"96,681","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"81,239","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"42,426","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"38,665","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,UNION POR EL PERU,PARTIDO POLÍTICO,"36,613","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,MOVIMIENTO ANDINO SOCIALISTA,MOVIMIENTO REGIONAL,"33,616","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,MOVIMIENTO POR LA AUTONOMIA REGIONAL QUECHUA-AYMARA,MOVIMIENTO REGIONAL,"29,758","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,ACCION POPULAR,PARTIDO POLÍTICO,"21,356","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,CON FUERZA PERU,PARTIDO POLÍTICO,"17,716","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,UNIDOS POR EL DESARROLLO,MOVIMIENTO REGIONAL,"17,243","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,MOVIMIENTO REGIONAL DE INTEGRACION ANDINA,MOVIMIENTO REGIONAL,"10,357","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,VOTOS EN BLANCO,,"29,452","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,200000,PUNO,,,VOTOS NULOS,,"77,581","693,571","631,277"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,210000,SAN MARTIN,,,NUEVA AMAZONIA,MOVIMIENTO REGIONAL,"127,154","377,251","323,020"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,210000,SAN MARTIN,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"64,944","377,251","323,020"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,210000,SAN MARTIN,,,MOVIMIENTO POLITICO REGIONAL IDEAS,MOVIMIENTO REGIONAL,"43,253","377,251","323,020"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,210000,SAN MARTIN,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"22,279","377,251","323,020"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,210000,SAN MARTIN,,,ACCION REGIONAL,MOVIMIENTO REGIONAL,"16,662","377,251","323,020"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,210000,SAN MARTIN,,,UNION POR EL PERU,PARTIDO POLÍTICO,"11,578","377,251","323,020"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,210000,SAN MARTIN,,,VOTOS EN BLANCO,,"12,677","377,251","323,020"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,210000,SAN MARTIN,,,VOTOS NULOS,,"24,473","377,251","323,020"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,ALIANZA POR TACNA,MOVIMIENTO REGIONAL,"48,416","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,"29,114","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"17,212","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"16,456","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"10,887","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,PERU AHORA,PARTIDO POLÍTICO,"8,365","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,CONTIGO TACNA,MOVIMIENTO REGIONAL,"8,255","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,RESURGIMIENTO PERUANO,PARTIDO POLÍTICO,"6,986","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"2,149","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,VOTOS EN BLANCO,,"5,053","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,220000,TACNA,,,VOTOS NULOS,,"9,631","178,119","162,524"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,MOVIMIENTO INDEPENDIENTE REGIONAL FAENA,MOVIMIENTO REGIONAL,"31,400","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,RECONSTRUCCION CON OBRAS MAS OBRAS PARA UN TUMBES BELLO,MOVIMIENTO REGIONAL,"30,156","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"16,481","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"8,691","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"3,181","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,NUEVA ALTERNATIVA,MOVIMIENTO REGIONAL,"2,249","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,HACIA UN TUMBES DIFERENTE,MOVIMIENTO REGIONAL,"1,901","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,PERU POSIBLE,PARTIDO POLÍTICO,955,"114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,830,"114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,VOTOS EN BLANCO,,"2,533","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,230000,TUMBES,,,VOTOS NULOS,,"6,073","114,904","104,450"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,MOVIMIENTO INDEPENDIENTE CHIMPUM CALLAO,MOVIMIENTO REGIONAL,"223,847","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,MOVIMIENTO AMPLIO REGIONAL CALLAO,MOVIMIENTO REGIONAL,"150,483","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"35,156","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"18,955","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,ALIANZA ELECTORAL UNIDAD NACIONAL,ALIANZA ELECTORAL,"17,203","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,CONFIANZA PERU,ALIANZA ELECTORAL,"3,361","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,PARTIDO POR LA DEMOCRACIA SOCIAL - COMPROMISO PERU,PARTIDO POLÍTICO,"2,189","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,VOTOS EN BLANCO,,"10,524","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,240000,CALLAO,,,VOTOS NULOS,,"31,914","560,612","493,632"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,INTEGRANDO UCAYALI,MOVIMIENTO REGIONAL,"54,974","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"49,312","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"20,584","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,MOVIMIENTO AGRARIO POPULAR UCAYALINO,MOVIMIENTO REGIONAL,"14,156","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"9,488","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,UCAYALI DIGNIDAD,MOVIMIENTO REGIONAL,"6,909","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"2,353","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,PERU POSIBLE,PARTIDO POLÍTICO,"2,003","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,"1,295","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,VOTOS EN BLANCO,,"7,769","212,157","177,636"
ELECCIONES REGIONALES Y MUNICIPALES 2006,REGIONAL,2006,250000,UCAYALI,,,VOTOS NULOS,,"8,793","212,157","177,636"
